poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216024,1152,lv,,lv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1152,11,Donald Trump,45.0,54.0,0,30.0,15.0,7.0,48.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216025,1710,a,,a,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1710,6826,Kamala Harris,47.0,49.0,4.0,29.0,18.0,10.0,40.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216027,1267,rv,,rv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1267,6826,Kamala Harris,47.0,52.0,1.0,31.0,16.0,8.0,45.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216029,1152,lv,,lv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1152,6826,Kamala Harris,47.0,52.0,1.0,32.0,15.0,7.0,45.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216030,1710,a,,a,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1710,13265,JD Vance,38.0,47.0,15.0,21.0,18.0,11.0,36.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216032,1267,rv,,rv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1267,13265,JD Vance,44.0,50.0,6.0,26.0,18.0,9.0,40.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216034,1152,lv,,lv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1152,13265,JD Vance,44.0,51.0,5.0,28.0,17.0,9.0,42.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216035,1710,a,,a,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1710,3033,Tim Walz,43.0,39.0,17.0,23.0,20.0,9.0,31.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216037,1267,rv,,rv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1267,3033,Tim Walz,47.0,44.0,9.0,29.0,18.0,7.0,37.0
89288,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/29/24,10/31/24,,"",,216039,1152,lv,,lv,,11/3/24 12:30,"",https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,https://www.yahoo.com/news/final-yahoo-newsyougov-election-poll-trump-pulls-even-with-harris-at-47--but-will-enthusiasm-favor-democrats-144135193.html,,https://www.scribd.com/document/787484182/full-yahoo-20241101,"",,,1152,3033,Tim Walz,48.0,44.0,8.0,30.0,18.0,7.0,37.0
89195,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,10/28/24,10/31/24,,"",,215505,1328,lv,,lv,,11/1/24 15:41,"",https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1328,42,Joe Biden,42.0,56.0,2.0,23.0,19.0,13.0,44.0
89195,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,10/28/24,10/31/24,,"",,215507,1328,lv,,lv,,11/1/24 15:41,"",https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1328,6826,Kamala Harris,49.0,50.0,2.0,34.0,14.0,8.0,42.0
89195,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,10/28/24,10/31/24,,"",,215509,1328,lv,,lv,,11/1/24 15:41,"",https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1328,11,Donald Trump,45.0,54.0,0,31.0,14.0,8.0,46.0
89195,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,10/28/24,10/31/24,,"",,215511,1328,lv,,lv,,11/1/24 15:41,"",https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1328,13265,JD Vance,41.0,44.0,15.0,26.0,15.0,11.0,33.0
89195,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,10/28/24,10/31/24,,"",,215513,1328,lv,,lv,,11/1/24 15:41,"",https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/oct-2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1328,3033,Tim Walz,41.0,40.0,19.0,23.0,18.0,8.0,32.0
89128,1810,American Pulse,"","",American Pulse Research & Polling,836,American Pulse Research & Polling,,,IVR/Live Phone/Online Panel,6.0,,10/28/24,10/30/24,,"",,215063,822,lv,,lv,,10/31/24 12:00,"",https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/24373/themes/2158162839/downloads/2012817-41-6b-dc73-27c2a12ebe_241030_American_Pulse_-_Final_2024_National_Survey_-_Topline_Results.pdf,,"",,,822,11,Donald Trump,48.5,50.1,1.4,38.4,10.1,4.0,46.1
89128,1810,American Pulse,"","",American Pulse Research & Polling,836,American Pulse Research & Polling,,,IVR/Live Phone/Online Panel,6.0,,10/28/24,10/30/24,,"",,215065,822,lv,,lv,,10/31/24 12:00,"",https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/24373/themes/2158162839/downloads/2012817-41-6b-dc73-27c2a12ebe_241030_American_Pulse_-_Final_2024_National_Survey_-_Topline_Results.pdf,,"",,,822,6826,Kamala Harris,49.9,47.7,2.4,38.4,11.4,6.3,41.5
89128,1810,American Pulse,"","",American Pulse Research & Polling,836,American Pulse Research & Polling,,,IVR/Live Phone/Online Panel,6.0,,10/28/24,10/30/24,,"",,215067,822,lv,,lv,,10/31/24 12:00,"",https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://s3.amazonaws.com/kajabi-storefronts-production/file-uploads/sites/24373/themes/2158162839/downloads/2012817-41-6b-dc73-27c2a12ebe_241030_American_Pulse_-_Final_2024_National_Survey_-_Topline_Results.pdf,,"",,,822,42,Joe Biden,43.6,52.6,3.9,23.6,20.0,10.2,42.4
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215305,4523,rv,,rv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,4523,42,Joe Biden,38.0,57.0,5.0,16.0,22.0,16.0,41.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215306,3718,lv,,lv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,3718,42,Joe Biden,41.0,56.0,3.0,18.0,23.0,15.0,42.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215308,4523,rv,,rv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,4523,6826,Kamala Harris,47.0,48.0,5.0,27.0,20.0,10.0,38.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215309,3718,lv,,lv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,3718,6826,Kamala Harris,49.0,49.0,3.0,30.0,20.0,8.0,40.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215311,4523,rv,,rv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,4523,3033,Tim Walz,36.0,38.0,26.0,17.0,19.0,12.0,26.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215312,3718,lv,,lv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,3718,3033,Tim Walz,40.0,41.0,19.0,20.0,20.0,12.0,29.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215314,4523,rv,,rv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,4523,11,Donald Trump,45.0,51.0,4.0,28.0,17.0,11.0,41.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215315,3718,lv,,lv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,3718,11,Donald Trump,46.0,52.0,2.0,30.0,16.0,10.0,43.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215317,4523,rv,,rv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,4523,13265,JD Vance,36.0,41.0,23.0,18.0,18.0,12.0,29.0
89155,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,10/27/24,10/29/24,,"",,215318,3718,lv,,lv,,10/31/24 20:10,"",https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,https://www.forbes.com/sites/joewalsh/2024/10/31/new-harrisxforbes-poll-harris-leads-trump-by-just-1-point-a-statistical-tie-as-10-still-unsure/,,https://elections.harrisx.com/public/Political_Overnight_Poll_10_29_2024_3_Days.html,"",,,3718,13265,JD Vance,40.0,43.0,17.0,20.0,19.0,11.0,32.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214850,1587,a,,a,,10/30/24 09:28,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1587,11,Donald Trump,44.0,54.0,3.0,29.0,15.0,10.0,44.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214851,1446,rv,,rv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1446,11,Donald Trump,45.0,54.0,1.0,32.0,13.0,9.0,45.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214852,1312,lv,,lv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1312,11,Donald Trump,45.0,54.0,0.0,33.0,12.0,9.0,45.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214854,1587,a,,a,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1587,13265,JD Vance,41.0,45.0,13.0,25.0,16.0,10.0,35.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214855,1446,rv,,rv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1446,13265,JD Vance,45.0,49.0,6.0,29.0,16.0,10.0,39.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214856,1312,lv,,lv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1312,13265,JD Vance,46.0,49.0,5.0,30.0,16.0,10.0,40.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214858,1587,a,,a,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1587,42,Joe Biden,43.0,53.0,4.0,22.0,21.0,13.0,40.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214859,1446,rv,,rv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1446,42,Joe Biden,47.0,52.0,1.0,27.0,20.0,12.0,41.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214860,1312,lv,,lv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1312,42,Joe Biden,47.0,52.0,0.0,27.0,20.0,11.0,41.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214862,1587,a,,a,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xAm5lvg.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1587,6826,Kamala Harris,48.0,48.0,4.0,30.0,17.0,8.0,41.0
89088,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/26/24,10/29/24,,"",,214863,1446,rv,,rv,,10/30/24 09:29,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_NgtZTja.pdf,"",,,1446,6826,Kamala Harris,49.0,51.0,1.0,33.0,15.0,8.0,43.0
